dayno,hourofday,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
 535 ,23,spring,0,1,3,24.6,28.79,78,12.998,17,57,74
 536 ,0,spring,0,1,2,24.6,28.79,78,11.0014,5,30,35
 536 ,1,spring,0,1,2,24.6,28.79,78,11.0014,1,13,14
 536 ,2,spring,0,1,2,24.6,28.79,78,8.9981,1,14,15
 536 ,3,spring,0,1,2,24.6,28.79,78,7.0015,1,7,8
 536 ,4,spring,0,1,2,24.6,28.79,78,8.9981,1,9,10
 536 ,5,spring,0,1,2,24.6,28.79,78,12.998,3,34,37
 536 ,6,spring,0,1,2,24.6,28.79,78,7.0015,9,152,161
 536 ,7,spring,0,1,2,24.6,28.79,78,8.9981,18,462,480
 536 ,8,spring,0,1,2,24.6,28.79,78,11.0014,40,633,673
 536 ,9,spring,0,1,1,26.24,30.305,73,6.0032,40,288,328
 536 ,10,spring,0,1,1,26.24,30.305,73,6.0032,44,136,180
 536 ,11,spring,0,1,1,27.06,31.06,69,8.9981,56,174,230
 536 ,12,spring,0,1,1,28.7,32.575,65,6.0032,70,222,292
 536 ,13,spring,0,1,1,30.34,34.09,58,8.9981,69,203,272
 536 ,14,spring,0,1,1,31.16,35.605,58,7.0015,61,166,227
 536 ,15,spring,0,1,1,31.98,37.12,59,11.0014,72,187,259
 536 ,16,spring,0,1,1,32.8,37.88,55,15.0013,48,286,334
 536 ,17,spring,0,1,1,32.8,37.88,55,12.998,86,725,811
 536 ,18,spring,0,1,1,32.8,37.88,55,11.0014,91,704,795
 536 ,19,spring,0,1,1,32.8,38.635,59,15.0013,82,432,514
 536 ,20,spring,0,1,1,32.8,37.88,55,16.9979,59,399,458
 536 ,21,spring,0,1,1,31.16,35.605,62,11.0014,37,239,276
 536 ,22,spring,0,1,1,29.52,34.85,79,6.0032,51,240,291
 536 ,23,spring,0,1,1,29.52,34.85,79,8.9981,23,102,125
 548 ,0,summer,0,0,1,31.16,36.365,66,0,27,122,149
 548 ,1,summer,0,0,1,30.34,34.85,70,8.9981,12,81,93
 548 ,2,summer,0,0,1,29.52,34.85,74,6.0032,21,69,90
 548 ,3,summer,0,0,1,29.52,35.605,84,8.9981,6,27,33
 548 ,4,summer,0,0,1,28.7,33.335,79,12.998,0,4,4
 548 ,5,summer,0,0,1,27.88,31.82,79,7.0015,3,7,10
 548 ,6,summer,0,0,1,28.7,33.335,79,6.0032,8,19,27
 548 ,7,summer,0,0,1,30.34,34.85,70,0,13,37,50
 548 ,8,summer,0,0,1,31.98,37.12,62,7.0015,36,106,142
 548 ,9,summer,0,0,1,33.62,39.395,56,0,51,168,219
 548 ,10,summer,0,0,1,35.26,39.395,44,19.9995,98,268,366
 548 ,11,summer,0,0,1,36.08,40.15,39,15.0013,121,256,377
 548 ,12,summer,0,0,1,36.9,40.91,37,15.0013,114,319,433
 548 ,13,summer,0,0,1,37.72,41.665,33,16.9979,111,309,420
 548 ,14,summer,0,0,1,37.72,41.665,33,16.9979,98,346,444
 548 ,15,summer,0,0,1,36.9,40.91,37,19.0012,101,244,345
 548 ,16,summer,0,0,1,37.72,41.665,33,19.9995,85,228,313
 548 ,17,summer,0,0,1,37.72,40.15,26,19.9995,90,323,413
 548 ,18,summer,0,0,1,36.08,38.635,32,23.9994,95,275,370
 548 ,19,summer,0,0,1,34.44,37.12,39,8.9981,103,279,382
 548 ,20,summer,0,0,1,34.44,37.12,39,8.9981,88,244,332
 548 ,21,summer,0,0,1,34.44,37.12,39,8.9981,77,181,258
 548 ,22,summer,0,0,1,33.62,37.12,43,8.9981,41,110,151
 548 ,23,summer,0,0,3,31.98,35.605,52,11.0014,22,88,110
 549 ,0,summer,0,1,2,31.16,35.605,58,15.0013,12,31,43
 549 ,1,summer,0,1,2,31.16,35.605,58,12.998,3,14,17
 549 ,2,summer,0,1,2,30.34,33.335,51,16.9979,1,14,15
 549 ,3,summer,0,1,2,29.52,33.335,54,27.9993,0,5,5
 549 ,4,summer,0,1,2,29.52,33.335,54,19.9995,2,10,12
 549 ,5,summer,0,1,2,29.52,33.335,51,0,3,37,40
 549 ,6,summer,0,1,1,28.7,32.575,58,7.0015,4,132,136
 549 ,7,summer,0,1,1,30.34,33.335,51,7.0015,8,390,398
 549 ,8,summer,0,1,1,31.16,34.85,52,12.998,20,548,568
 549 ,9,summer,0,1,1,31.98,34.85,46,16.9979,56,239,295
 549 ,10,summer,0,1,1,32.8,36.365,43,16.9979,70,104,174
 549 ,11,summer,0,1,1,34.44,36.365,28,19.9995,67,134,201
 549 ,12,summer,0,1,1,34.44,36.365,32,12.998,74,183,257
 549 ,13,summer,0,1,1,35.26,37.88,34,15.0013,74,162,236
 549 ,14,summer,0,1,1,35.26,37.88,34,15.0013,79,151,230
 549 ,15,summer,0,1,1,34.44,37.12,36,12.998,59,175,234
 549 ,16,summer,0,1,1,34.44,37.12,36,19.0012,61,304,365
 549 ,17,summer,0,1,1,34.44,36.365,32,8.9981,82,665,747
 549 ,18,summer,0,1,1,34.44,36.365,32,11.0014,72,658,730
 549 ,19,summer,0,1,1,31.98,34.85,43,8.9981,71,510,581
 549 ,20,summer,0,1,1,31.98,34.85,43,8.9981,38,357,395
 549 ,21,summer,0,1,1,31.16,34.09,45,8.9981,17,241,258
 549 ,22,summer,0,1,1,30.34,33.335,51,11.0014,19,169,188
 549 ,23,summer,0,1,1,30.34,33.335,51,7.0015,12,90,102
 550 ,0,summer,0,1,1,29.52,33.335,54,0,9,44,53
 550 ,1,summer,0,1,1,29.52,33.335,58,0,5,9,14
 550 ,2,summer,0,1,1,29.52,33.335,58,0,2,8,10
 550 ,3,summer,0,1,1,28.7,32.575,65,8.9981,0,2,2
 550 ,4,summer,0,1,1,27.88,31.82,65,7.0015,0,6,6
 550 ,5,summer,0,1,1,28.7,32.575,61,0,2,33,35
 550 ,6,summer,0,1,1,28.7,32.575,65,8.9981,5,149,154
 550 ,7,summer,0,1,1,30.34,34.09,58,0,21,462,483
 550 ,8,summer,0,1,1,30.34,34.09,62,6.0032,42,604,646
 550 ,9,summer,0,1,1,32.8,37.12,49,11.0014,46,226,272
 550 ,10,summer,0,1,1,33.62,37.12,43,15.0013,56,153,209
 550 ,11,summer,0,1,1,35.26,37.88,34,12.998,66,151,217
 550 ,12,summer,0,1,1,36.08,37.88,28,12.998,74,198,272
 550 ,13,summer,0,1,1,36.9,38.635,25,8.9981,80,203,283
 550 ,14,summer,0,1,1,36.9,38.635,25,12.998,69,241,310
 550 ,15,summer,0,1,2,36.9,38.635,24,0,71,330,401
 550 ,16,summer,0,1,2,36.9,38.635,24,12.998,90,437,527
 550 ,17,summer,0,1,2,35.26,37.12,30,11.0014,102,620,722
 550 ,18,summer,0,1,2,35.26,37.12,30,0,85,542,627
 550 ,19,summer,0,1,2,34.44,37.12,36,8.9981,66,431,497
 550 ,20,summer,0,1,3,31.16,34.85,55,32.9975,80,296,376
 550 ,21,summer,0,1,2,28.7,32.575,70,19.0012,36,160,196
 550 ,22,summer,0,1,1,27.88,31.82,79,12.998,26,151,177
 550 ,23,summer,0,1,1,27.06,30.305,83,0,19,152,171
 551 ,0,summer,1,0,1,27.88,31.82,79,6.0032,19,140,159
 551 ,1,summer,1,0,1,27.88,31.82,74,0,27,96,123
 551 ,2,summer,1,0,1,27.06,30.305,83,8.9981,27,66,93
 551 ,3,summer,1,0,1,27.88,31.82,74,12.998,9,23,32
 551 ,4,summer,1,0,1,27.88,31.82,69,16.9979,5,11,16
 551 ,5,summer,1,0,1,27.06,31.06,69,0,5,14,19
 551 ,6,summer,1,0,1,27.06,31.06,69,0,9,23,32
 551 ,7,summer,1,0,1,27.88,31.82,65,0,10,62,72
 551 ,8,summer,1,0,1,28.7,32.575,61,7.0015,43,110,153
 551 ,9,summer,1,0,1,31.16,34.85,52,0,90,203,293
 551 ,10,summer,1,0,1,32.8,36.365,46,0,143,304,447
 551 ,11,summer,1,0,1,33.62,37.88,46,8.9981,164,321,485
 551 ,12,summer,1,0,1,35.26,39.395,41,15.0013,164,330,494
 551 ,13,summer,1,0,1,36.9,40.91,35,0,177,322,499
 551 ,14,summer,1,0,1,36.9,40.91,37,11.0014,190,357,547
 551 ,15,summer,1,0,1,37.72,42.425,35,19.9995,155,299,454
 551 ,16,summer,1,0,1,37.72,42.425,35,16.9979,163,226,389
 551 ,17,summer,1,0,1,37.72,42.425,35,19.9995,161,253,414
 551 ,18,summer,1,0,1,36.9,42.425,42,12.998,159,271,430
 551 ,19,summer,1,0,1,35.26,40.15,47,15.0013,177,255,432
 551 ,20,summer,1,0,1,35.26,40.15,47,15.0013,237,314,551
 551 ,21,summer,1,0,1,34.44,40.15,53,8.9981,222,362,584
 551 ,22,summer,1,0,1,33.62,39.395,56,15.0013,175,327,502
 551 ,23,summer,1,0,2,31.98,34.85,43,6.0032,31,152,183
 552 ,0,summer,0,1,1,30.34,33.335,51,7.0015,17,71,88
 552 ,1,summer,0,1,1,30.34,33.335,51,19.0012,6,24,30
 552 ,2,summer,0,1,1,30.34,33.335,51,0,4,14,18
 552 ,3,summer,0,1,1,29.52,33.335,54,12.998,2,5,7
 552 ,4,summer,0,1,1,29.52,33.335,58,0,0,7,7
 552 ,5,summer,0,1,1,29.52,34.09,62,0,1,28,29
 552 ,6,summer,0,1,1,29.52,33.335,58,0,3,130,133
 552 ,7,summer,0,1,1,31.16,34.85,55,0,27,316,343
 552 ,8,summer,0,1,1,32.8,37.12,49,8.9981,36,514,550
 552 ,9,summer,0,1,1,34.44,39.395,49,19.9995,47,246,293
 552 ,10,summer,0,1,1,35.26,39.395,44,23.9994,69,117,186
 552 ,11,summer,0,1,1,36.9,40.91,35,19.9995,107,137,244
 552 ,12,summer,0,1,1,36.9,40.91,35,23.9994,88,188,276
 552 ,13,summer,0,1,1,37.72,41.665,33,15.0013,129,181,310
 552 ,14,summer,0,1,1,37.72,41.665,33,22.0028,87,154,241
 552 ,15,summer,0,1,1,37.72,41.665,33,23.9994,71,183,254
 552 ,16,summer,0,1,1,37.72,41.665,33,16.9979,109,324,433
 552 ,17,summer,0,1,1,37.72,42.425,35,11.0014,114,575,689
 552 ,18,summer,0,1,2,36.9,41.665,39,22.0028,96,511,607
 552 ,19,summer,0,1,2,36.08,40.15,39,16.9979,128,375,503
 552 ,20,summer,0,1,2,35.26,39.395,41,15.0013,78,243,321
 552 ,21,summer,0,1,1,34.44,38.635,47,12.998,91,232,323
 552 ,22,summer,0,1,1,33.62,40.15,59,8.9981,63,162,225
 552 ,23,summer,0,1,1,32.8,37.88,55,11.0014,32,99,131
 553 ,0,summer,0,1,1,31.98,37.12,62,8.9981,39,63,102
 553 ,1,summer,0,1,1,31.98,36.365,55,15.0013,7,22,29
 553 ,2,summer,0,1,1,31.16,35.605,62,8.9981,4,13,17
 553 ,3,summer,0,1,2,30.34,34.85,70,12.998,1,6,7
 553 ,4,summer,0,1,1,30.34,34.85,66,15.0013,2,4,6
 553 ,5,summer,0,1,1,30.34,34.85,66,12.998,4,31,35
 553 ,6,summer,0,1,1,30.34,34.85,66,12.998,4,127,131
 553 ,7,summer,0,1,1,31.98,34.85,46,8.9981,20,333,353
 553 ,8,summer,0,1,1,32.8,35.605,41,11.0014,28,557,585
 553 ,9,summer,0,1,1,33.62,36.365,36,8.9981,55,249,304
 553 ,10,summer,0,1,1,35.26,37.12,30,0,80,130,210
 553 ,11,summer,0,1,1,34.44,36.365,32,6.0032,92,141,233
 553 ,12,summer,0,1,1,36.08,37.88,28,7.0015,111,220,331
 553 ,13,summer,0,1,1,36.9,39.395,27,7.0015,99,194,293
 553 ,14,summer,0,1,1,36.9,40.15,31,11.0014,91,184,275
 553 ,15,summer,0,1,1,37.72,40.91,29,12.998,79,206,285
 553 ,16,summer,0,1,1,37.72,40.91,29,7.0015,69,300,369
 553 ,17,summer,0,1,1,37.72,40.91,29,0,90,486,576
 553 ,18,summer,0,1,1,36.9,40.15,33,16.9979,106,454,560
 553 ,19,summer,0,1,1,36.08,39.395,35,15.0013,112,306,418
 553 ,20,summer,0,1,1,35.26,38.635,39,7.0015,91,245,336
 553 ,21,summer,0,1,1,33.62,38.635,52,8.9981,77,223,300
 553 ,22,summer,0,1,1,32.8,37.88,55,12.998,78,210,288
 553 ,23,summer,0,1,1,32.8,39.395,63,7.0015,27,137,164
 554 ,0,summer,0,0,1,31.98,37.88,66,8.9981,35,115,150
 554 ,1,summer,0,0,1,31.16,36.365,70,11.0014,16,55,71
 554 ,2,summer,0,0,1,31.16,37.12,72,11.0014,11,47,58
 554 ,3,summer,0,0,1,30.34,35.605,74,8.9981,12,19,31
 554 ,4,summer,0,0,1,30.34,35.605,74,11.0014,3,13,16
 554 ,5,summer,0,0,1,30.34,35.605,74,12.998,2,12,14
 554 ,6,summer,0,0,1,30.34,35.605,74,7.0015,4,27,31
 554 ,7,summer,0,0,1,31.98,37.88,66,7.0015,8,63,71
 554 ,8,summer,0,0,1,33.62,41.665,63,12.998,32,120,152
 554 ,9,summer,0,0,1,34.44,41.665,59,11.0014,69,187,256
 554 ,10,summer,0,0,1,37.72,43.18,37,15.0013,100,225,325
 554 ,11,summer,0,0,1,38.54,43.94,38,12.998,122,245,367
 554 ,12,summer,0,0,1,39.36,43.18,31,23.9994,124,218,342
 554 ,13,summer,0,0,2,39.36,43.18,31,16.9979,116,244,360
 554 ,14,summer,0,0,2,39.36,43.18,30,8.9981,105,203,308
 554 ,15,summer,0,0,1,39.36,42.425,26,0,113,193,306
 554 ,16,summer,0,0,1,41,43.18,19,11.0014,102,192,294
 554 ,17,summer,0,0,1,39.36,42.425,26,8.9981,103,176,279
 554 ,18,summer,0,0,1,38.54,41.665,29,6.0032,83,194,277
 554 ,19,summer,0,0,1,37.72,41.665,33,8.9981,68,219,287
 554 ,20,summer,0,0,1,36.9,40.91,37,11.0014,79,197,276
 554 ,21,summer,0,0,1,36.08,39.395,37,12.998,51,150,201
 554 ,22,summer,0,0,1,34.44,41.665,59,12.998,56,164,220
 554 ,23,summer,0,0,1,34.44,40.91,56,11.0014,34,114,148
 555 ,0,summer,0,0,1,33.62,39.395,56,8.9981,22,125,147
 555 ,1,summer,0,0,1,33.62,39.395,56,7.0015,25,99,124
 555 ,2,summer,0,0,1,33.62,38.635,52,7.0015,11,59,70
 555 ,3,summer,0,0,1,32.8,38.635,59,7.0015,1,34,35
 555 ,4,summer,0,0,1,31.98,37.88,66,7.0015,2,11,13
 555 ,5,summer,0,0,1,31.98,37.12,62,0,1,5,6
 555 ,6,summer,0,0,1,31.98,38.635,70,8.9981,5,16,21
 555 ,7,summer,0,0,1,32.8,40.15,66,0,19,33,52
 555 ,8,summer,0,0,1,34.44,40.15,53,8.9981,35,95,130
 555 ,9,summer,0,0,1,35.26,40.91,50,7.0015,70,172,242
 555 ,10,summer,0,0,1,36.9,43.18,45,0,85,234,319
 555 ,11,summer,0,0,1,37.72,44.695,42,19.9995,120,269,389
 555 ,12,summer,0,0,1,37.72,44.695,42,12.998,105,271,376
 555 ,13,summer,0,0,1,38.54,43.94,38,16.9979,118,219,337
 555 ,14,summer,0,0,1,39.36,45.455,36,11.0014,77,235,312
 555 ,15,summer,0,0,3,37.72,44.695,42,19.0012,80,218,298
 555 ,16,summer,0,0,2,32.8,40.15,66,15.0013,65,226,291
 555 ,17,summer,0,0,1,31.98,37.12,59,0,68,202,270
 555 ,18,summer,0,0,1,31.98,37.12,62,7.0015,54,199,253
 555 ,19,summer,0,0,1,31.98,37.12,62,11.0014,66,184,250
 555 ,20,summer,0,0,1,31.16,36.365,70,6.0032,79,206,285
 555 ,21,summer,0,0,1,31.16,36.365,70,8.9981,58,149,207
 555 ,22,summer,0,0,3,30.34,34.85,70,6.0032,12,110,122
 555 ,23,summer,0,0,3,27.88,31.82,83,6.0032,25,98,123
 556 ,0,summer,0,1,2,27.88,31.82,89,6.0032,6,33,39
 556 ,1,summer,0,1,3,28.7,33.335,89,7.0015,5,13,18
 556 ,2,summer,0,1,3,28.7,33.335,89,12.998,1,4,5
 556 ,3,summer,0,1,3,28.7,33.335,89,12.998,0,5,5
 556 ,4,summer,0,1,3,27.06,29.545,89,26.0027,1,1,2
 556 ,5,summer,0,1,2,27.06,30.305,83,15.0013,1,27,28
 556 ,6,summer,0,1,3,26.24,28.79,89,16.9979,6,86,92
 556 ,7,summer,0,1,3,27.06,30.305,83,15.0013,7,223,230
 556 ,8,summer,0,1,2,27.06,30.305,83,11.0014,26,429,455
 556 ,9,summer,0,1,2,27.06,30.305,83,11.0014,38,325,363
 556 ,10,summer,0,1,2,27.06,30.305,83,12.998,58,117,175
 556 ,11,summer,0,1,2,29.52,34.09,62,8.9981,72,144,216
 556 ,12,summer,0,1,2,30.34,34.09,58,8.9981,61,205,266
 556 ,13,summer,0,1,2,31.16,34.85,55,16.9979,67,188,255
 556 ,14,summer,0,1,2,30.34,34.09,55,16.9979,58,184,242
 556 ,15,summer,0,1,2,31.16,34.09,45,15.0013,66,214,280
 556 ,16,summer,0,1,1,31.98,34.85,40,19.0012,88,325,413
 556 ,17,summer,0,1,1,31.98,34.85,40,11.0014,108,741,849
 556 ,18,summer,0,1,1,31.16,34.09,48,8.9981,82,790,872
 556 ,19,summer,0,1,1,30.34,34.09,55,11.0014,88,543,631
 556 ,20,summer,0,1,2,30.34,34.09,55,7.0015,69,378,447
 556 ,21,summer,0,1,2,30.34,34.09,55,6.0032,33,298,331
 556 ,22,summer,0,1,2,29.52,33.335,58,7.0015,35,189,224
 556 ,23,summer,0,1,2,28.7,32.575,65,7.0015,22,109,131
 557 ,0,summer,0,1,1,28.7,32.575,70,6.0032,16,53,69
 557 ,1,summer,0,1,1,28.7,33.335,74,8.9981,0,15,15
 557 ,2,summer,0,1,1,28.7,33.335,74,8.9981,1,15,16
 557 ,3,summer,0,1,1,27.88,31.82,79,0,0,3,3
 557 ,4,summer,0,1,1,27.88,31.82,79,8.9981,0,4,4
 557 ,5,summer,0,1,1,27.06,30.305,83,8.9981,3,39,42
 557 ,6,summer,0,1,2,27.88,31.82,79,7.0015,4,183,187
 557 ,7,summer,0,1,2,28.7,33.335,74,7.0015,31,489,520
 557 ,8,summer,0,1,1,29.52,34.85,74,8.9981,34,615,649
 557 ,9,summer,0,1,1,30.34,34.85,66,8.9981,47,284,331
 557 ,10,summer,0,1,1,31.16,35.605,62,12.998,56,134,190
 557 ,11,summer,0,1,1,32.8,36.365,46,12.998,92,157,249
 557 ,12,summer,0,1,1,32.8,35.605,41,8.9981,69,203,272
 557 ,13,summer,0,1,1,33.62,36.365,38,12.998,77,203,280
 557 ,14,summer,0,1,1,33.62,36.365,38,11.0014,71,171,242
 557 ,15,summer,0,1,1,32.8,35.605,41,15.0013,77,188,265
 557 ,16,summer,0,1,1,32.8,36.365,43,15.0013,89,346,435
 557 ,17,summer,0,1,1,31.98,35.605,49,12.998,103,769,872
 557 ,18,summer,0,1,3,28.7,33.335,74,15.0013,70,749,819
 557 ,19,summer,0,1,3,28.7,33.335,74,15.0013,55,359,414
 557 ,20,summer,0,1,3,26.24,28.79,83,15.0013,9,75,84
 557 ,21,summer,0,1,3,26.24,28.79,89,7.0015,7,83,90
 557 ,22,summer,0,1,2,26.24,28.79,83,8.9981,14,125,139
 557 ,23,summer,0,1,2,26.24,28.79,89,7.0015,29,74,103
 558 ,0,summer,0,1,2,27.06,30.305,83,8.9981,6,38,44
 558 ,1,summer,0,1,1,26.24,28.79,89,0,3,11,14
 558 ,2,summer,0,1,1,26.24,28.79,89,0,0,5,5
 558 ,3,summer,0,1,1,26.24,28.79,89,8.9981,0,5,5
 558 ,4,summer,0,1,1,26.24,28.79,89,8.9981,1,6,7
 558 ,5,summer,0,1,1,26.24,28.79,89,0,5,36,41
 558 ,6,summer,0,1,1,26.24,28.79,89,8.9981,17,168,185
 558 ,7,summer,0,1,2,27.06,30.305,83,7.0015,26,471,497
 558 ,8,summer,0,1,2,27.88,31.82,79,11.0014,30,644,674
 558 ,9,summer,0,1,2,28.7,33.335,74,8.9981,30,298,328
 558 ,10,summer,0,1,2,29.52,34.09,62,8.9981,47,148,195
 558 ,11,summer,0,1,2,31.16,35.605,58,8.9981,56,173,229
 558 ,12,summer,0,1,2,31.98,34.85,43,0,69,223,292
 558 ,13,summer,0,1,2,32.8,35.605,42,11.0014,65,208,273
 558 ,14,summer,0,1,1,32.8,35.605,41,15.0013,66,175,241
 558 ,15,summer,0,1,1,32.8,35.605,41,16.9979,56,220,276
 558 ,16,summer,0,1,1,32.8,35.605,38,12.998,53,358,411
 558 ,17,summer,0,1,1,32.8,34.85,31,15.0013,90,740,830
 558 ,18,summer,0,1,1,31.98,34.09,38,16.9979,79,735,814
 558 ,19,summer,0,1,1,30.34,33.335,48,15.0013,73,560,633
 558 ,20,summer,0,1,1,30.34,33.335,51,11.0014,73,410,483
 558 ,21,summer,0,1,1,29.52,33.335,58,15.0013,69,322,391
 558 ,22,summer,0,1,1,29.52,33.335,58,16.9979,41,203,244
 558 ,23,summer,0,1,2,28.7,32.575,58,16.9979,20,132,152
 559 ,0,summer,0,1,2,27.88,31.82,61,0,1,55,56
 559 ,1,summer,0,1,2,27.06,31.06,61,0,0,21,21
 559 ,2,summer,0,1,2,27.06,31.06,65,6.0032,0,9,9
 559 ,3,summer,0,1,1,26.24,30.305,69,7.0015,0,10,10
 559 ,4,summer,0,1,1,26.24,30.305,73,7.0015,0,5,5
 559 ,5,summer,0,1,1,25.42,29.545,73,7.0015,4,40,44
 559 ,6,summer,0,1,1,26.24,30.305,73,6.0032,7,171,178
 559 ,7,summer,0,1,1,26.24,30.305,73,8.9981,32,480,512
 559 ,8,summer,0,1,1,27.88,31.82,65,8.9981,49,653,702
 559 ,9,summer,0,1,1,29.52,33.335,58,7.0015,42,285,327
 559 ,10,summer,0,1,1,30.34,33.335,48,11.0014,69,145,214
 559 ,11,summer,0,1,1,31.16,34.09,45,7.0015,49,166,215
 559 ,12,summer,0,1,1,31.98,34.09,35,8.9981,71,221,292
 559 ,13,summer,0,1,1,32.8,34.85,33,15.0013,52,225,277
 559 ,14,summer,0,1,1,31.98,34.09,33,15.0013,42,167,209
 559 ,15,summer,0,1,1,32.8,35.605,36,12.998,63,208,271
 559 ,16,summer,0,1,1,32.8,35.605,36,12.998,69,370,439
 559 ,17,summer,0,1,1,31.16,34.09,43,15.0013,91,704,795
 559 ,18,summer,0,1,1,31.16,34.09,45,8.9981,86,739,825
 559 ,19,summer,0,1,1,30.34,33.335,48,15.0013,97,532,629
 559 ,20,summer,0,1,1,30.34,33.335,48,15.0013,75,439,514
 559 ,21,summer,0,1,1,29.52,33.335,48,15.0013,44,329,373
 559 ,22,summer,0,1,1,29.52,33.335,51,11.0014,56,262,318
 559 ,23,summer,0,1,2,28.7,32.575,51,15.0013,33,178,211
 560 ,0,summer,0,1,2,28.7,32.575,54,11.0014,19,76,95
 560 ,1,summer,0,1,2,27.88,31.82,54,7.0015,17,42,59
 560 ,2,summer,0,1,2,27.06,31.06,61,6.0032,2,15,17
 560 ,3,summer,0,1,2,27.88,31.82,61,0,2,7,9
 560 ,4,summer,0,1,2,27.06,31.06,61,0,0,11,11
 560 ,5,summer,0,1,2,27.06,31.82,56,6.0032,4,30,34
 560 ,6,summer,0,1,2,28.7,32.575,54,0,7,120,127
 560 ,7,summer,0,1,2,28.7,32.575,54,0,27,353,380
 560 ,8,summer,0,1,2,28.7,32.575,54,0,53,660,713
 560 ,9,summer,0,1,2,29.52,33.335,51,0,70,344,414
 560 ,10,summer,0,1,2,30.34,33.335,48,0,78,190,268
 560 ,11,summer,0,1,2,31.16,34.09,45,8.9981,68,220,288
 560 ,12,summer,0,1,2,31.16,34.09,40,7.0015,125,254,379
 560 ,13,summer,0,1,2,32.8,35.605,38,8.9981,100,274,374
 560 ,14,summer,0,1,2,32.8,35.605,38,0,120,249,369
 560 ,15,summer,0,1,2,32.8,35.605,36,7.0015,92,261,353
 560 ,16,summer,0,1,2,32.8,35.605,36,15.0013,111,381,492
 560 ,17,summer,0,1,2,32.8,35.605,36,11.0014,138,697,835
 560 ,18,summer,0,1,1,31.98,34.85,46,12.998,108,523,631
 560 ,19,summer,0,1,1,30.34,33.335,51,11.0014,103,385,488
 560 ,20,summer,0,1,1,30.34,33.335,48,8.9981,95,294,389
 560 ,21,summer,0,1,1,29.52,33.335,54,0,76,223,299
 560 ,22,summer,0,1,1,30.34,33.335,45,0,59,204,263
 560 ,23,summer,0,1,2,29.52,32.575,45,8.9981,37,175,212
 561 ,0,summer,0,0,2,29.52,33.335,48,6.0032,35,156,191
 561 ,1,summer,0,0,2,28.7,32.575,51,7.0015,13,105,118
 561 ,2,summer,0,0,2,28.7,32.575,54,7.0015,10,91,101
 561 ,3,summer,0,0,2,28.7,32.575,54,7.0015,9,31,40
 561 ,4,summer,0,0,3,27.06,31.06,61,7.0015,3,6,9
 561 ,5,summer,0,0,2,26.24,30.305,73,7.0015,0,5,5
 561 ,6,summer,0,0,2,26.24,29.545,78,6.0032,6,29,35
 561 ,7,summer,0,0,1,26.24,29.545,78,19.0012,7,41,48
 561 ,8,summer,0,0,1,25.42,29.545,78,19.0012,33,118,151
 561 ,9,summer,0,0,1,27.06,31.06,74,12.998,82,200,282
 561 ,10,summer,0,0,2,29.52,34.09,70,6.0032,123,278,401
 561 ,11,summer,0,0,2,29.52,34.09,70,7.0015,143,296,439
 561 ,12,summer,0,0,2,30.34,34.85,66,6.0032,181,318,499
 561 ,13,summer,0,0,2,31.16,35.605,62,6.0032,219,372,591
 561 ,14,summer,0,0,1,32.8,37.88,55,7.0015,269,363,632
 561 ,15,summer,0,0,1,32.8,37.88,55,11.0014,243,317,560
 561 ,16,summer,0,0,2,29.52,34.85,79,23.9994,226,340,566
 561 ,17,summer,0,0,3,28.7,33.335,79,11.0014,199,259,458
 561 ,18,summer,0,0,1,29.52,34.85,79,8.9981,108,243,351
 561 ,19,summer,0,0,1,29.52,35.605,84,6.0032,156,275,431
 561 ,20,summer,0,0,1,29.52,35.605,84,6.0032,101,255,356
 561 ,21,summer,0,0,1,28.7,33.335,84,15.0013,69,200,269
 561 ,22,summer,0,0,1,28.7,33.335,79,12.998,65,160,225
 561 ,23,summer,0,0,2,27.88,31.82,83,6.0032,55,156,211
 562 ,0,summer,0,0,1,27.88,31.82,89,11.0014,40,147,187
 562 ,1,summer,0,0,2,27.88,31.82,89,8.9981,49,119,168
 562 ,2,summer,0,0,2,27.88,31.82,89,11.0014,29,86,115
 562 ,3,summer,0,0,2,27.88,31.82,89,11.0014,15,42,57
 562 ,4,summer,0,0,2,27.88,31.82,89,7.0015,8,11,19
 562 ,5,summer,0,0,1,27.88,31.82,89,8.9981,2,7,9
 562 ,6,summer,0,0,1,27.88,31.82,83,8.9981,6,9,15
 562 ,7,summer,0,0,1,28.7,33.335,79,6.0032,17,30,47
 562 ,8,summer,0,0,2,28.7,33.335,84,8.9981,37,96,133
 562 ,9,summer,0,0,2,29.52,34.85,79,0,58,163,221
 562 ,10,summer,0,0,1,31.16,36.365,66,8.9981,141,241,382
 562 ,11,summer,0,0,1,33.62,38.635,52,11.0014,170,281,451
 562 ,12,summer,0,0,1,34.44,38.635,47,7.0015,153,336,489
 562 ,13,summer,0,0,1,35.26,39.395,41,7.0015,171,309,480
 562 ,14,summer,0,0,1,36.9,40.91,37,16.9979,162,314,476
 562 ,15,summer,0,0,1,35.26,40.15,47,8.9981,182,307,489
 562 ,16,summer,0,0,1,35.26,39.395,41,15.0013,152,343,495
 562 ,17,summer,0,0,1,32.8,38.635,59,32.9975,122,314,436
 562 ,18,summer,0,0,3,29.52,34.85,79,23.9994,84,228,312
 562 ,19,summer,0,0,1,29.52,35.605,84,15.0013,109,203,312
 562 ,20,summer,0,0,1,29.52,34.85,79,16.9979,95,199,294
