year,month,day,dep_delay,arr_delay,carrier,origin,dest,distance
2014,1,28,-6,-5,AA,LGA,DFW,1389
2014,1,28,-2,11,AA,LGA,DFW,1389
2014,1,28,-9,-1,AA,LGA,DFW,1389
2014,1,28,-3,-18,AA,LGA,DFW,1389
2014,1,28,-9,-19,AA,LGA,PBI,1035
2014,1,28,36,17,AA,JFK,SJU,1598
2014,1,28,-7,11,AA,EWR,DFW,1372
2014,1,28,-6,-20,AA,LGA,MIA,1096
2014,1,28,-7,-11,AA,LGA,MIA,1096
2014,1,28,-4,-11,AA,JFK,LAS,2248
2014,1,28,-5,4,AA,EWR,MIA,1085
2014,1,28,-5,-7,AA,LGA,MIA,1096
2014,1,28,17,18,AA,LGA,MIA,1096
2014,1,28,-10,-15,AA,EWR,DFW,1372
2014,1,28,-5,-1,AA,JFK,MIA,1089
2014,1,28,2,0,AA,JFK,MIA,1089
2014,1,28,-2,-1,AA,LGA,MIA,1096
2014,1,28,-2,-2,AA,LGA,MIA,1096
2014,1,28,-3,-21,AA,JFK,MCO,944
2014,1,28,4,-1,AA,JFK,MIA,1089
2014,1,28,-5,3,AA,LGA,MIA,1096
2014,1,28,-6,-15,AA,JFK,BOS,187
2014,1,28,-8,-34,AA,LGA,MIA,1096
2014,1,28,-3,-14,AA,LGA,MIA,1096
2014,1,28,-4,-23,AA,JFK,EGE,1746
2014,1,28,-10,11,AA,EWR,DFW,1372
2014,1,28,-7,6,AA,JFK,MCO,944
2014,1,28,-4,-53,AS,EWR,SEA,2402
2014,1,28,-15,-46,AS,EWR,SEA,2402
2014,1,28,11,-11,AA,JFK,LAS,2248
2014,1,28,-3,-8,AA,JFK,SFO,2586
2014,1,28,-2,0,AA,JFK,DFW,1391
2014,1,28,-1,-22,AA,JFK,SAN,2446
2014,1,28,-7,-23,AA,JFK,BOS,187
2014,1,28,-1,-16,AA,JFK,SFO,2586
2014,1,28,-7,-14,AA,JFK,SJU,1598
2014,1,28,4,32,B6,JFK,FLL,1069
2014,1,28,-7,-9,B6,JFK,PBI,1028
2014,1,28,-7,-13,B6,JFK,ORD,740
2014,1,28,-7,7,B6,JFK,FLL,1069
2014,1,28,23,28,B6,JFK,FLL,1069
2014,1,28,-4,4,B6,JFK,FLL,1069
2014,1,28,-6,-8,B6,JFK,SJU,1598
2014,1,28,-2,-11,B6,JFK,MCO,944
2014,1,28,-6,-5,B6,JFK,MCO,944
2014,1,28,-10,-4,B6,JFK,PSE,1617
2014,1,28,-11,18,B6,JFK,AUS,1521
2014,1,28,-10,-7,B6,LGA,MCO,950
2014,1,28,-5,-3,B6,JFK,LAX,2475
2014,1,28,28,20,B6,JFK,SFO,2586
2014,1,28,7,-11,B6,JFK,SFO,2586
2014,1,28,-2,-21,B6,JFK,LAX,2475
2014,1,28,-10,-17,B6,JFK,SJU,1598
2014,1,28,-11,-35,B6,EWR,BOS,200
2014,1,28,1,-8,B6,JFK,RDU,427
2014,1,28,-6,-15,B6,JFK,SYR,209
2014,1,28,-5,-19,B6,JFK,BUF,301
2014,1,28,-10,-16,B6,JFK,ROC,264
2014,1,28,-9,-20,B6,JFK,PWM,273
2014,1,28,-6,-22,B6,JFK,BOS,187
2014,1,28,0,-13,B6,EWR,BOS,200
2014,1,28,-4,-20,B6,EWR,BOS,200
2014,1,28,-5,3,B6,JFK,RSW,1074
2014,1,28,-6,-8,B6,JFK,BUF,301
2014,1,28,-4,-4,B6,JFK,BUF,301
2014,1,28,-5,-15,B6,JFK,ROC,264
2014,1,28,-2,-16,B6,JFK,BUF,301
2014,1,28,-6,-3,B6,JFK,BUF,301
2014,1,28,0,-9,B6,JFK,BTV,266
2014,1,28,0,-22,B6,JFK,BOS,187
2014,1,28,12,7,B6,EWR,BOS,200
2014,1,28,-4,-8,B6,JFK,BTV,266
2014,1,28,-4,-22,B6,JFK,ORD,740
2014,1,28,-3,7,B6,JFK,CLT,541
2014,1,28,10,1,B6,JFK,PWM,273
2014,1,28,-5,-10,B6,JFK,IAD,228
2014,1,28,-16,-21,B6,JFK,BUF,301
2014,1,28,184,166,B6,JFK,BTV,266
2014,1,28,11,3,B6,JFK,SYR,209
2014,1,28,-1,29,B6,JFK,HOU,1428
2014,1,28,0,13,B6,JFK,IAD,228
2014,1,28,-12,-27,B6,EWR,BOS,200
2014,1,28,7,-11,B6,JFK,BOS,187
2014,1,28,5,5,B6,JFK,SYR,209
2014,1,28,4,4,B6,JFK,PBI,1028
2014,1,28,0,-5,B6,JFK,PWM,273
2014,1,28,-3,-17,B6,JFK,BOS,187
2014,1,28,-1,-17,B6,JFK,BOS,187
2014,1,28,8,-9,B6,JFK,SJU,1598
2014,1,28,-1,-4,B6,JFK,FLL,1069
2014,1,28,28,27,B6,JFK,LAS,2248
2014,1,28,-2,-11,B6,JFK,BOS,187
2014,1,28,-4,-1,B6,JFK,SRQ,1041
2014,1,28,-4,9,B6,JFK,JAX,828
2014,1,28,-7,-18,B6,JFK,LAS,2248
2014,1,28,-7,-5,B6,EWR,PBI,1023
2014,1,28,-5,-5,B6,JFK,FLL,1069
2014,1,28,-10,-12,B6,LGA,PBI,1035
2014,1,28,-10,39,B6,JFK,AUS,1521
2014,1,28,-6,16,B6,JFK,RSW,1074
2014,1,28,0,-26,B6,JFK,LAX,2475
2014,1,28,-6,-8,B6,EWR,RSW,1068
2014,1,28,-1,-26,B6,JFK,SLC,1990
2014,1,28,-11,-6,B6,EWR,FLL,1065
2014,1,28,-9,-11,B6,LGA,RSW,1080
2014,1,28,-8,2,B6,JFK,RSW,1074
2014,1,28,-5,31,B6,LGA,FLL,1076
2014,1,28,-2,-14,B6,JFK,LAX,2475
2014,1,28,4,8,B6,LGA,PBI,1035
2014,1,28,-14,1,B6,EWR,TPA,997
2014,1,28,-9,-23,B6,JFK,SJU,1598
2014,1,28,-10,-6,B6,EWR,SJU,1608
2014,1,28,-5,-6,B6,LGA,FLL,1076
2014,1,28,-7,-6,B6,JFK,MCO,944
2014,1,28,-6,1,B6,LGA,TPA,1010
2014,1,28,-12,-4,B6,LGA,FLL,1076
2014,1,28,-2,7,B6,EWR,FLL,1065
2014,1,28,0,22,B6,JFK,TPA,1005
2014,1,28,-6,-30,B6,JFK,BUR,2465
2014,1,28,-6,-10,B6,EWR,FLL,1065
2014,1,28,-7,-1,B6,EWR,FLL,1065
2014,1,28,-13,-17,B6,EWR,MCO,937
2014,1,28,-14,-7,B6,LGA,TPA,1010
2014,1,28,-6,-3,B6,LGA,FLL,1076
2014,1,28,-6,16,B6,LGA,FLL,1076
2014,1,28,-5,16,B6,JFK,FLL,1069
2014,1,28,58,73,B6,JFK,PBI,1028
2014,1,28,54,62,B6,LGA,SRQ,1047
2014,1,28,12,20,B6,LGA,MCO,950
2014,1,28,-4,8,B6,JFK,TPA,1005
2014,1,28,-6,-29,B6,JFK,PHX,2153
2014,1,28,-3,-30,B6,JFK,LAS,2248
2014,1,28,-2,-14,B6,JFK,SAN,2446
2014,1,28,-4,-12,B6,JFK,SJU,1598
2014,1,28,-10,-17,B6,JFK,FLL,1069
2014,1,28,-9,-17,B6,JFK,FLL,1069
2014,1,28,-7,-7,B6,JFK,BQN,1576
2014,1,28,-2,11,B6,JFK,TPA,1005
2014,1,28,-12,10,B6,JFK,BQN,1576
2014,1,28,-8,23,B6,JFK,JAX,828
2014,1,28,8,15,B6,JFK,MCO,944
2014,1,28,-7,21,B6,JFK,MCO,944
2014,1,28,-8,10,B6,JFK,TPA,1005
2014,1,28,-1,-5,B6,JFK,PBI,1028
2014,1,28,-8,-5,B6,LGA,MCO,950
2014,1,28,-10,0,B6,EWR,MCO,937
2014,1,28,-2,11,B6,JFK,MCO,944
2014,1,28,-5,13,B6,JFK,MCO,944
2014,1,28,-8,-34,B6,JFK,ABQ,1826
2014,1,28,-3,-14,B6,JFK,PBI,1028
2014,1,28,-2,-1,B6,LGA,MCO,950
2014,1,28,-16,-13,B6,EWR,MCO,937
2014,1,28,-12,-3,B6,EWR,MCO,937
2014,1,28,-6,-1,B6,JFK,ROC,264
2014,1,28,8,-8,B6,JFK,LGB,2465
2014,1,28,22,20,B6,LGA,PBI,1035
2014,1,28,9,27,B6,LGA,FLL,1076
2014,1,28,-12,-15,B6,EWR,PBI,1023
2014,1,28,-4,2,B6,JFK,MCO,944
2014,1,28,-6,-15,B6,JFK,SJU,1598
2014,1,28,-4,-24,B6,JFK,SEA,2422
2014,1,28,79,66,AA,JFK,MIA,1089
2014,1,28,-6,10,AA,LGA,MIA,1096
2014,1,28,41,21,DL,JFK,SJU,1598
2014,1,28,-4,-10,DL,EWR,SLC,1969
2014,1,28,-4,-4,DL,LGA,ATL,762
2014,1,28,-1,-1,DL,LGA,MCO,950
2014,1,28,0,-25,DL,LGA,MSP,1020
2014,1,28,-11,12,DL,LGA,FLL,1076
2014,1,28,-5,-10,DL,LGA,PBI,1035
2014,1,28,-7,0,DL,LGA,ATL,762
2014,1,28,-5,-4,DL,LGA,MIA,1096
2014,1,28,-1,20,DL,LGA,ATL,762
2014,1,28,-1,2,DL,LGA,ATL,762
2014,1,28,-3,2,DL,LGA,ATL,762
2014,1,28,92,117,DL,LGA,ATL,762
2014,1,28,85,79,DL,LGA,MCO,950
2014,1,28,-7,-10,DL,LGA,FLL,1076
2014,1,28,-2,-15,DL,LGA,MSP,1020
2014,1,28,0,12,DL,LGA,ATL,762
2014,1,28,5,15,DL,LGA,FLL,1076
2014,1,28,5,7,DL,LGA,TPA,1010
2014,1,28,-6,8,DL,LGA,FLL,1076
2014,1,28,-7,6,DL,LGA,MCO,950
2014,1,28,-6,-16,DL,LGA,PBI,1035
2014,1,28,-3,-5,DL,LGA,MSP,1020
2014,1,28,2,-4,DL,LGA,TPA,1010
2014,1,28,-9,-12,DL,LGA,ATL,762
2014,1,28,-2,3,DL,LGA,MIA,1096
2014,1,28,-9,-1,DL,LGA,MIA,1096
2014,1,28,-5,-9,DL,JFK,PDX,2454
2014,1,28,129,103,DL,LGA,MSP,1020
2014,1,28,26,22,DL,JFK,SJU,1598
2014,1,28,-1,-5,DL,JFK,SJU,1598
2014,1,28,9,6,DL,JFK,FLL,1069
2014,1,28,7,-14,DL,JFK,LAS,2248
2014,1,28,-7,-8,DL,LGA,MIA,1096
2014,1,28,-4,5,DL,LGA,FLL,1076
2014,1,28,-6,-14,DL,LGA,MSP,1020
2014,1,28,-8,-9,DL,LGA,DTW,502
2014,1,28,-6,-28,DL,JFK,SLC,1990
2014,1,28,137,117,DL,LGA,MIA,1096
2014,1,28,184,185,DL,JFK,ATL,760
2014,1,28,-5,-16,DL,JFK,BOS,187
2014,1,28,-3,-17,DL,JFK,MCO,944
2014,1,28,8,-24,DL,JFK,SLC,1990
2014,1,28,-8,-11,DL,LGA,MCO,950
2014,1,28,0,-4,DL,JFK,MIA,1089
2014,1,28,-5,-6,DL,LGA,MSP,1020
2014,1,28,-1,-13,DL,LGA,DTW,502
2014,1,28,-7,-16,DL,JFK,DTW,509
2014,1,28,-4,9,DL,LGA,RSW,1080
2014,1,28,-10,-20,DL,LGA,MSP,1020
2014,1,28,14,-18,DL,JFK,LAS,2248
2014,1,28,11,-17,DL,LGA,DTW,502
2014,1,28,-5,-6,DL,EWR,ATL,746
2014,1,28,1,26,DL,LGA,PBI,1035
2014,1,28,-2,-13,DL,JFK,LAS,2248
2014,1,28,-7,-8,DL,JFK,TPA,1005
2014,1,28,-4,17,DL,LGA,PBI,1035
2014,1,28,-4,-6,DL,JFK,FLL,1069
2014,1,28,-5,-2,DL,LGA,DTW,502
2014,1,28,-15,-2,DL,LGA,DTW,502
2014,1,28,-5,-24,DL,JFK,DEN,1626
2014,1,28,-1,-26,DL,JFK,SFO,2586
2014,1,28,0,-24,DL,JFK,LAX,2475
2014,1,28,-3,-15,DL,JFK,SEA,2422
2014,1,28,-3,-21,DL,JFK,LAX,2475
2014,1,28,-5,-10,DL,JFK,LAX,2475
2014,1,28,-6,-10,DL,JFK,ATL,760
2014,1,28,0,-27,DL,JFK,LAX,2475
2014,1,28,0,-13,DL,JFK,LAX,2475
2014,1,28,-2,-19,DL,JFK,SFO,2586
2014,1,28,-1,-19,DL,JFK,SFO,2586
2014,1,28,-1,-4,DL,JFK,SFO,2586
2014,1,28,-7,-32,DL,JFK,SLC,1990
2014,1,28,-6,-26,DL,JFK,MSP,1029
2014,1,28,-7,-30,DL,JFK,SEA,2422
2014,1,28,2,-14,DL,JFK,SAN,2446
2014,1,28,-5,-40,DL,JFK,STT,1623
2014,1,28,-5,-20,DL,JFK,SJU,1598
2014,1,28,5,-21,DL,JFK,PHX,2153
2014,1,28,12,-3,DL,JFK,SLC,1990
2014,1,28,-8,-30,DL,JFK,SFO,2586
2014,1,28,50,56,DL,JFK,LAX,2475
2014,1,28,0,-24,DL,JFK,LAX,2475
2014,1,28,64,191,DL,JFK,ATL,760
2014,1,28,9,9,DL,JFK,MCO,944
2014,1,28,-4,-11,DL,JFK,ATL,760
2014,1,28,-5,-1,DL,JFK,FLL,1069
2014,1,28,3,6,DL,EWR,ATL,746
2014,1,28,-5,3,DL,LGA,DTW,502
2014,1,28,-6,-8,DL,LGA,ATL,762
2014,1,28,3,-2,DL,LGA,DTW,502
2014,1,28,1,1,DL,LGA,ATL,762
2014,1,28,-7,-5,DL,LGA,DEN,1620
2014,1,28,2,12,DL,LGA,ATL,762
2014,1,28,-5,15,DL,LGA,TPA,1010
2014,1,28,-3,-13,DL,LGA,DTW,502
2014,1,28,837,930,DL,LGA,ATL,762
2014,1,28,-4,9,DL,LGA,PBI,1035
2014,1,28,-8,-14,DL,LGA,DTW,502
2014,1,28,16,20,DL,LGA,TPA,1010
2014,1,28,17,18,DL,LGA,MCO,950
2014,1,28,0,-19,DL,JFK,MCO,944
2014,1,28,49,54,EV,EWR,RIC,277
2014,1,28,-2,3,EV,EWR,STL,872
2014,1,28,47,61,EV,EWR,DAY,533
2014,1,28,0,-6,EV,EWR,IAD,212
2014,1,28,-5,-6,EV,EWR,PIT,319
2014,1,28,16,13,EV,EWR,MKE,725
2014,1,28,24,49,EV,EWR,GSO,445
2014,1,28,12,44,EV,EWR,SDF,642
2014,1,28,32,29,EV,LGA,IAD,229
2014,1,28,14,24,EV,EWR,STL,872
2014,1,28,26,44,EV,EWR,MEM,946
2014,1,28,-8,-5,EV,EWR,STL,872
2014,1,28,38,35,EV,EWR,MSN,799
2014,1,28,11,29,EV,EWR,CLT,529
2014,1,28,4,18,EV,EWR,IND,645
2014,1,28,-3,13,EV,EWR,DTW,488
2014,1,28,0,10,EV,EWR,RIC,277
2014,1,28,-1,1,EV,EWR,SDF,642
2014,1,28,-2,10,EV,EWR,RIC,277
2014,1,28,-6,-22,EV,EWR,PVD,160
2014,1,28,81,98,EV,EWR,ATL,746
2014,1,28,9,18,EV,EWR,ATL,746
2014,1,28,-6,-16,EV,EWR,BDL,116
2014,1,28,12,-1,EV,EWR,PWM,284
2014,1,28,25,37,EV,EWR,CMH,463
2014,1,28,1,-15,EV,EWR,BDL,116
2014,1,28,-9,-9,EV,EWR,DCA,199
2014,1,28,-2,-6,EV,EWR,PWM,284
2014,1,28,21,22,EV,EWR,DTW,488
2014,1,28,-2,16,EV,EWR,DCA,199
2014,1,28,-4,-4,EV,EWR,SYR,195
2014,1,28,0,12,EV,EWR,ROC,246
2014,1,28,7,14,EV,EWR,MCI,1092
2014,1,28,14,18,EV,EWR,ATL,746
2014,1,28,150,164,EV,EWR,BNA,748
2014,1,28,-4,29,EV,EWR,STL,872
2014,1,28,45,74,EV,EWR,OKC,1325
2014,1,28,7,24,EV,EWR,GSP,594
2014,1,28,-7,-11,EV,EWR,MKE,725
2014,1,28,-4,-20,EV,EWR,ROC,246
2014,1,28,9,1,EV,EWR,BTV,266
2014,1,28,-5,6,EV,EWR,BWI,169
2014,1,28,-6,0,EV,EWR,DCA,199
2014,1,28,8,27,EV,EWR,JAX,820
2014,1,28,14,6,EV,EWR,MSP,1008
2014,1,28,2,6,EV,EWR,DTW,488
2014,1,28,-7,-22,EV,EWR,DTW,488
2014,1,28,36,45,EV,EWR,TUL,1215
2014,1,28,-8,3,EV,EWR,CMH,463
2014,1,28,-8,6,EV,EWR,OMA,1134
2014,1,28,-2,17,EV,EWR,MEM,946
2014,1,28,98,117,EV,EWR,XNA,1131
2014,1,28,-4,-11,EV,EWR,PIT,319
2014,1,28,12,5,EV,EWR,RDU,416
2014,1,28,-6,-9,EV,EWR,ROC,246
2014,1,28,-5,8,EV,EWR,JAX,820
2014,1,28,-5,1,EV,EWR,IND,645
2014,1,28,-8,3,EV,EWR,IND,645
2014,1,28,121,117,EV,EWR,MCI,1092
2014,1,28,-4,-7,EV,EWR,MHT,209
2014,1,28,31,47,EV,EWR,BNA,748
2014,1,28,-5,0,EV,EWR,RIC,277
2014,1,28,48,68,EV,EWR,JAX,820
2014,1,28,-1,8,EV,EWR,IND,645
2014,1,28,-2,-10,EV,EWR,CLT,529
2014,1,28,24,15,EV,EWR,MKE,725
2014,1,28,-5,-17,EV,EWR,PWM,284
2014,1,28,-4,15,EV,EWR,CHS,628
2014,1,28,-3,7,EV,EWR,GSO,445
2014,1,28,62,42,EV,EWR,BDL,116
2014,1,28,-3,-2,EV,EWR,MCI,1092
2014,1,28,24,55,EV,EWR,GSP,594
2014,1,28,13,14,EV,EWR,GRR,605
2014,1,28,-2,-20,EV,EWR,MSP,1008
2014,1,28,11,35,EV,EWR,GRR,605
2014,1,28,-3,-19,EV,EWR,MSP,1008
2014,1,28,-5,11,EV,EWR,STL,872
2014,1,28,-7,2,EV,EWR,BNA,748
2014,1,28,65,89,EV,EWR,MSP,1008
2014,1,28,27,57,EV,EWR,CVG,569
2014,1,28,-7,11,EV,EWR,MEM,946
2014,1,28,4,8,EV,EWR,DSM,1017
2014,1,28,13,30,EV,EWR,CVG,569
2014,1,28,-8,-7,EV,EWR,DAY,533
2014,1,28,82,91,EV,EWR,GSO,445
2014,1,28,-3,47,EV,EWR,ATL,746
2014,1,28,-6,-3,EV,EWR,CLT,529
2014,1,28,-9,-19,EV,EWR,BTV,266
2014,1,28,13,19,EV,EWR,CVG,569
2014,1,28,-3,-24,EV,LGA,MHT,195
2014,1,28,-6,-25,EV,LGA,MHT,195
2014,1,28,20,6,EV,LGA,PIT,335
2014,1,28,-4,-11,EV,LGA,GSO,461
2014,1,28,13,4,EV,LGA,CLT,544
2014,1,28,-6,-8,EV,LGA,CAE,617
2014,1,28,55,50,EV,LGA,RIC,292
2014,1,28,-6,-5,EV,LGA,BNA,764
2014,1,28,-4,21,EV,EWR,JAX,820
2014,1,28,-3,8,EV,EWR,CLT,529
2014,1,28,0,-8,EV,LGA,RIC,292
2014,1,28,12,-7,EV,LGA,ROC,254
2014,1,28,36,29,EV,LGA,MSN,812
2014,1,28,-3,-23,EV,LGA,RIC,292
2014,1,28,-2,-8,EV,LGA,CLT,544
2014,1,28,-6,-22,EV,LGA,CMH,479
2014,1,28,-4,-19,EV,LGA,CLE,419
2014,1,28,-6,-3,EV,EWR,MSP,1008
2014,1,28,52,77,EV,EWR,DTW,488
2014,1,28,17,36,EV,LGA,GRR,618
2014,1,28,30,38,EV,EWR,CVG,569
2014,1,28,-6,-26,EV,LGA,BTV,258
2014,1,28,-5,-24,EV,LGA,MSN,812
2014,1,28,-9,-22,EV,LGA,ORF,296
2014,1,28,-5,-23,EV,LGA,CLE,419
2014,1,28,-5,-22,EV,LGA,SYR,198
2014,1,28,45,48,EV,LGA,SAV,722
2014,1,28,-10,-24,EV,EWR,DTW,488
2014,1,28,4,21,EV,LGA,BNA,764
2014,1,28,-7,-8,EV,EWR,RIC,277
2014,1,28,37,67,EV,EWR,CLT,529
2014,1,28,33,18,EV,EWR,ALB,143
2014,1,28,-6,-13,EV,EWR,MHT,209
2014,1,28,-6,-6,EV,EWR,IAD,212
2014,1,28,15,18,EV,EWR,IAD,212
2014,1,28,-12,-3,FL,LGA,CAK,397
2014,1,28,54,44,FL,LGA,CAK,397
2014,1,28,-1,3,FL,LGA,ATL,762
2014,1,28,-3,7,FL,LGA,ATL,762
2014,1,28,44,48,FL,LGA,ATL,762
2014,1,28,77,76,FL,LGA,ATL,762
2014,1,28,-6,-4,MQ,JFK,CMH,483
2014,1,28,-8,8,MQ,LGA,STL,888
2014,1,28,-7,-14,MQ,LGA,DTW,502
2014,1,28,-3,-14,MQ,JFK,CLE,425
2014,1,28,-14,17,MQ,LGA,STL,888
2014,1,28,-7,-9,MQ,LGA,STL,888
2014,1,28,-7,9,MQ,JFK,BNA,765
2014,1,28,-7,8,MQ,LGA,STL,888
2014,1,28,-2,-4,MQ,JFK,CVG,589
2014,1,28,-3,13,MQ,JFK,TPA,1005
2014,1,28,-7,-3,MQ,JFK,TPA,1005
2014,1,28,-9,-22,MQ,JFK,BWI,184
2014,1,28,-8,1,EV,EWR,CVG,569
2014,1,28,-5,12,EV,EWR,TYS,631
2014,1,28,-3,11,EV,EWR,MCI,1092
2014,1,28,0,-3,MQ,JFK,IND,665
2014,1,28,2,-17,MQ,JFK,ORF,290
2014,1,28,6,-1,MQ,JFK,DCA,213
2014,1,28,-7,-1,MQ,JFK,PIT,340
2014,1,28,-2,-1,MQ,LGA,RDU,431
2014,1,28,-7,-7,MQ,LGA,RDU,431
2014,1,28,-4,17,MQ,LGA,CLE,419
2014,1,28,72,68,MQ,LGA,CMH,479
2014,1,28,-8,1,MQ,LGA,CMH,479
2014,1,28,-2,13,MQ,JFK,RDU,427
2014,1,28,-4,-28,MQ,JFK,DCA,213
2014,1,28,-12,-17,MQ,JFK,DCA,213
2014,1,28,60,70,MQ,LGA,CLT,544
2014,1,28,-2,-4,MQ,JFK,DCA,213
2014,1,28,-16,-21,MQ,LGA,CMH,479
2014,1,28,37,24,MQ,LGA,CMH,479
2014,1,28,26,15,MQ,LGA,RDU,431
2014,1,28,-6,-4,MQ,LGA,ATL,762
2014,1,28,-7,3,MQ,LGA,DTW,502
2014,1,28,1,-9,US,EWR,PHX,2133
2014,1,28,-2,7,US,EWR,CLT,529
2014,1,28,-1,0,US,JFK,PHX,2153
2014,1,28,25,6,US,JFK,PHX,2153
2014,1,28,6,-14,US,EWR,PHX,2133
2014,1,28,-1,-2,US,JFK,CLT,541
2014,1,28,-10,-13,US,LGA,CLT,544
2014,1,28,-1,13,US,EWR,CLT,529
2014,1,28,-10,-10,US,JFK,CLT,541
2014,1,28,-8,-8,US,JFK,CLT,541
2014,1,28,-7,11,US,LGA,CLT,544
2014,1,28,-8,2,US,EWR,CLT,529
2014,1,28,-9,-2,US,LGA,CLT,544
2014,1,28,-7,7,US,LGA,CLT,544
2014,1,28,-4,4,US,EWR,CLT,529
2014,1,28,1,9,US,LGA,PHL,96
2014,1,28,-8,17,US,LGA,CLT,544
2014,1,28,-7,-4,US,JFK,CLT,541
2014,1,28,-10,-15,US,JFK,CLT,541
2014,1,28,-10,14,US,LGA,CLT,544
2014,1,28,-3,-4,US,EWR,CLT,529
2014,1,28,-3,-1,US,LGA,PHL,96
2014,1,28,-7,-1,US,EWR,CLT,529
2014,1,28,-4,23,US,LGA,CLT,544
2014,1,28,-7,-2,US,LGA,CLT,544
2014,1,28,-12,-12,US,LGA,CLT,544
2014,1,28,-6,-16,US,LGA,BOS,184
2014,1,28,-6,-20,US,LGA,BOS,184
2014,1,28,-5,-24,US,LGA,BOS,184
2014,1,28,-9,-21,US,LGA,BOS,184
2014,1,28,-8,-20,US,LGA,BOS,184
2014,1,28,-12,-22,US,LGA,BOS,184
2014,1,28,-8,-22,US,LGA,BOS,184
2014,1,28,-8,-22,US,LGA,BOS,184
2014,1,28,-8,-19,US,LGA,BOS,184
2014,1,28,-4,-12,US,LGA,BOS,184
2014,1,28,-7,-37,US,LGA,BOS,184
2014,1,28,-7,-29,US,LGA,BOS,184
2014,1,28,-8,-15,US,LGA,BOS,184
2014,1,28,-8,-20,US,LGA,BOS,184
2014,1,28,-5,-25,US,LGA,BOS,184
2014,1,28,-11,-1,US,LGA,DCA,214
2014,1,28,-10,-12,US,LGA,DCA,214
2014,1,28,-9,12,US,LGA,DCA,214
2014,1,28,-10,-7,US,LGA,DCA,214
2014,1,28,-7,-14,US,LGA,DCA,214
2014,1,28,-8,-6,US,LGA,DCA,214
2014,1,28,-8,-8,US,LGA,DCA,214
2014,1,28,-10,-3,US,LGA,DCA,214
2014,1,28,-7,6,US,LGA,DCA,214
2014,1,28,-7,-16,US,LGA,DCA,214
2014,1,28,-2,1,US,LGA,DCA,214
2014,1,28,60,60,US,LGA,DCA,214
2014,1,28,-7,-15,US,LGA,DCA,214
2014,1,28,-8,-18,US,LGA,DCA,214
2014,1,28,-5,-7,US,LGA,DCA,214
2014,1,28,-11,6,US,LGA,DCA,214
2014,1,28,-16,-48,VX,JFK,SFO,2586
2014,1,28,-1,-18,VX,EWR,LAX,2454
2014,1,28,-1,-35,VX,EWR,LAX,2454
2014,1,28,-3,-23,VX,EWR,SFO,2565
2014,1,28,-6,-28,VX,EWR,SFO,2565
2014,1,28,-3,-18,VX,JFK,SFO,2586
2014,1,28,0,-20,VX,JFK,LAS,2248
2014,1,28,-9,-35,VX,JFK,SFO,2586
2014,1,28,-5,-10,VX,JFK,SFO,2586
2014,1,28,-1,-13,VX,JFK,LAX,2475
2014,1,28,-3,-31,VX,JFK,LAX,2475
2014,1,28,0,-20,VX,JFK,LAX,2475
2014,1,28,11,-9,VX,JFK,LAX,2475
2014,1,28,1,-18,VX,JFK,LAX,2475
2014,1,28,-9,-28,WN,LGA,MKE,738
2014,1,28,-4,-6,WN,LGA,MKE,738
2014,1,28,0,-19,WN,LGA,STL,888
2014,1,28,-3,-2,WN,LGA,STL,888
2014,1,28,-2,-18,WN,LGA,STL,888
2014,1,28,0,-12,WN,EWR,AUS,1504
2014,1,28,-2,0,WN,EWR,BNA,748
2014,1,28,-4,-1,WN,EWR,BNA,748
2014,1,28,-5,-25,WN,EWR,DEN,1605
2014,1,28,-7,-25,WN,EWR,DEN,1605
2014,1,28,-5,-4,WN,EWR,HOU,1411
2014,1,28,-4,11,WN,EWR,HOU,1411
2014,1,28,1,1,WN,EWR,MDW,711
2014,1,28,4,13,WN,EWR,MDW,711
2014,1,28,15,-4,WN,EWR,MDW,711
2014,1,28,-8,-9,WN,EWR,MDW,711
2014,1,28,-4,-3,WN,EWR,MDW,711
2014,1,28,-3,-17,WN,EWR,PHX,2133
2014,1,28,-6,-7,WN,EWR,STL,872
2014,1,28,2,11,WN,EWR,STL,872
2014,1,28,-3,-4,WN,LGA,BNA,764
2014,1,28,-5,-2,WN,LGA,BNA,764
2014,1,28,-3,9,WN,LGA,DEN,1620
2014,1,28,-1,-17,WN,LGA,DEN,1620
2014,1,28,11,21,WN,LGA,HOU,1428
2014,1,28,0,3,WN,LGA,HOU,1428
2014,1,28,-2,-8,WN,LGA,MDW,725
2014,1,28,-3,-9,WN,LGA,MDW,725
2014,1,28,0,-7,WN,LGA,MDW,725
2014,1,28,16,8,WN,LGA,MDW,725
2014,1,28,15,-3,WN,LGA,MDW,725
2014,1,28,1,-5,WN,LGA,MKE,738
2014,1,28,-4,-7,WN,LGA,MKE,738
2014,1,28,1,10,MQ,LGA,ATL,762
2014,1,28,0,-16,MQ,JFK,DCA,213
2014,1,28,-6,-5,MQ,LGA,BNA,764
2014,1,28,-16,8,MQ,LGA,BNA,764
2014,1,28,8,13,MQ,JFK,CMH,483
2014,1,28,-2,18,MQ,LGA,XNA,1147
2014,1,28,-5,8,MQ,LGA,ATL,762
2014,1,28,-9,-4,MQ,LGA,XNA,1147
2014,1,28,-5,-16,MQ,LGA,CMH,479
2014,1,28,-4,3,MQ,LGA,DTW,502
2014,1,28,-7,2,MQ,LGA,RDU,431
2014,1,28,-4,-12,MQ,LGA,MSP,1020
